child_visible_gpt4o,child_vocalizing_gpt4o,n_children_visible_mean,visual_quality_gpt4o,gpt4o_reasoning,n_frames_sampled,n_frames_api_error,model_used,cost_usd_estimate,clip_id
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""Two young girls sitting in chairs in a room, one of them is looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""Two young girls playing together in a room.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1668
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is walking on the beach, smiling and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl standing in the sand, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1669
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with magnets on a refrigerator.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a toy in a room.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1670
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man and woman are walking on the beach with a young child. The child is wearing a blue snowsuit and a pink hat. The family appears to be enjoying their time together on the beach.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man and a child on the beach, the child is wearing a blue jacket and a pink hat.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1671
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby girl is sitting in a high chair and eating a piece of cake. She is wearing a bib and has a pink bib. The cake is blue and has candles on it. The baby is looking at the camera while eating the cake.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 3,
""visual\_quality"": ""good"",
""notes"": ""Three young children are smiling and posing for a picture. They are all wearing shirts and are sitting together on a table.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1672
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby eating a cookie on a birthday cake.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby eating a cookie on a birthday cake.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1673
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is sitting in a toy car, smiling and enjoying the ride.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is sitting in a toy car, smiling and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1674
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child in a blue pajama set is playing with a toy train set on a wooden floor.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing blue pajamas is sitting on the floor playing with toys.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1675
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a toy in the living room.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby wearing a blue jacket brushing his teeth.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1676
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy with blonde hair looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy with red hair looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1677
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair eating food.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair eating food.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1678
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing a green monster costume walks on a sidewalk.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing a green monster costume is standing on a road.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1679
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A blue couch with a black purse on it and a child standing next to it.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is laying on a bed with a red shirt on. They are not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1680
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""poor"",
""notes"": ""A young child with a pink pacifier in their mouth.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young woman smiling at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1681
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting on a carpeted floor, playing with a green toy car.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting on the floor wearing a blue sweatshirt. He is not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1682
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man and a child are in the bathroom. The child is sitting on the toilet and the man is sitting next to him. The child is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man and a young boy are in a bathroom. The boy is sitting on the toilet and the man is sitting next to him. The boy is holding a toothbrush in his mouth.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1683
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy blows out candles on a birthday cake.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting at a table with a piece of cake and a blue balloon. He is not vocalizing but appears to be enjoying his treat.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1684
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting in a car seat and smiling at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting in a car seat, smiling and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1685
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""Two young boys playing with a toy on a sidewalk.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy playing with a toy car on the sidewalk.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1686
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy with blonde hair is standing in a room, looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is visible in the image, and they appear to be vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1687
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy in a car seat giving the peace sign.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting in a car seat, smiling and waving at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1688
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy in a blue shirt is sitting on the floor and playing with a toy.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting on the floor eating food from a bowl. He is wearing pajamas and is not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1689
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting in a car seat and smiling while holding a bottle.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy in a blue shirt is sitting in a car seat and appears to be excited or surprised.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1690
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing on a wooden floor, looking down at their feet.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is playing with a vacuum cleaner.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1691
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man is holding a baby while walking on a sidewalk. The baby is wearing a hat and a white scarf.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man is holding a young child in a blue jacket and a red hat. They are walking down a road near a lake.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1692
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is holding an orange and playing with a blue balloon.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby in a red shirt is standing in front of a door.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1693
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing a blue and black jacket with a red hood, standing on a leaf-covered ground.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing in the leaves, wearing a blue jacket and a red and white hat. They are not vocalizing but appear to be enjoying themselves.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1694
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting on the floor and playing with a ball.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby looking at the camera and making a face.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1695
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is pushing a wooden wagon on the grass.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby wearing a blue hat and a red scarf is standing on a grassy field and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1696
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is standing on a red toy and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby standing on a bed and pointing at something.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1697
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing in a field, wearing a blue and white jacket. The child appears to be walking or playing in the grass.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing a blue and white hoodie is walking on a sidewalk.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1698
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A man and a child walking in a yard. The child is wearing red and white striped pants.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young man wearing a black shirt and grey pants is walking on a dirt path.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1699
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""poor"",
""notes"": ""A baby with a blue shirt on is laying down and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child with blonde hair is looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1700
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child in red pajamas is standing in a room, looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman is holding a blue ball and a baby is standing behind her. The woman is wearing sandals and a green sweater. The baby is wearing red pajamas.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1701
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is walking on a path in a park, holding a stick.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is walking in a grassy field, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1702
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with toys in a room.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with toys in a room.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1703
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is walking in a grassy area, holding a toy.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child with blonde hair is standing in a grassy field, looking down at the ground. The child appears to be looking at something on the ground, possibly playing or exploring the area.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,1704
