filename,audio_duration_sec,vtc_sec,babar_sec,n_utterances
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-01_audio__7ac6bc8a02201dcb1922e5bf9340e6ff.wav,134.68,1.36,0.22,1.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-05_audio__e2d572a84c75b230b4b7503532c4129b.wav,181.51,1.84,0.29,9.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-07_audio__e64f23feb97a96617d81fc7d2aec61bc.wav,43.28,0.44,0.26,6.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-09_audio__49f4aa651a7dc2a79f63dea08c005086.wav,48.79,0.49,0.33,14.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-11_audio__e4374eacaa496379c500e5e7131a4728.wav,128.27,1.3,0.31,11.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-12_audio__2836624153bafc1b09b4c57401a90bd2.wav,89.16,0.9,0.23,3.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-13_audio__fa9c7bfc37edeb7ab7e9f9c95a8c17a7.wav,137.53,1.39,0.38,18.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-14_audio__af2d6b0a87d2a832e5a62cc3f5c3868d.wav,14.93,0.15,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-15_audio__42a56ae63b6dde4eca54fd12f1ac459e.wav,53.99,0.55,0.24,1.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-16_audio__1e9ad20f83f3458bb783d7d6716de007.wav,126.06,1.27,0.31,12.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-18_audio__5aa38cab692e093f0f83402700596fe4.wav,42.96,0.43,0.25,5.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-19_audio__d8eb9c08608adf7ef27ed33dd6c9bf75.wav,62.81,0.64,0.28,8.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-20_audio__aba2310fef59a48053d9c98034dc735d.wav,155.32,1.57,0.31,12.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-21_audio__2fa3b10ccc06e52ca98e81b37e978d23.wav,72.1,0.73,0.25,3.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-24_audio__5f54e4ed72cd718ab1e37689064e0db3.wav,131.17,1.33,0.26,5.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-25_audio__8f05330cc48c0c17a23c97160dc90e53.wav,97.38,0.98,0.33,13.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-26_audio__c45e29d2fd0d4c22c68581a5d5787505.wav,69.92,0.71,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-27_audio__1cb592fe619203d5d8037473ec6222d0.wav,138.51,1.4,0.24,3.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-28_audio__380686eb8c10aa6963fc2a6a1da959c3.wav,178.7,1.81,0.75,36.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-29_audio__6f146511f0a9b3a4931578fe29dda89b.wav,174.43,1.76,0.23,2.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-30_audio__798a41aeec93b3d14162b951464bce8b.wav,200.69,2.03,0.24,3.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-31_audio__21b93c50271df58a9c35385a13ad6341.wav,43.51,0.44,0.21,1.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-32_audio__9c3233b1a4ac8c685476df0e0d1fed53.wav,37.96,0.38,0.3,10.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-33_audio__d596288ab1cf8106f0463f6c3336edf1.wav,126.23,1.28,0.38,20.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-34_audio__a81bd30382dda40019e279761f8b844b.wav,274.3,2.77,0.25,3.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-35_audio__dd9215d627fe1dd3b1c633c09e213687.wav,102.17,1.03,0.24,5.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-36_audio__0180e042394dd3a1e05c50448991aa43.wav,69.89,0.71,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-37_audio__825b5957ebab33422c71dbc2f3bcfb65.wav,59.98,0.61,0.31,11.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-40_audio__a92ded7bbc02394dd0dde7d08248bd8c.wav,46.65,0.47,0.33,15.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-41_audio__abf91c3e22e2f3679782107ef58f2a6e.wav,67.36,0.68,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-42_audio__dde6888a1d7f39ac8b10c800305ca283.wav,21.34,0.22,0.24,3.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-43_audio__279f74c8f206cec7ada161be61edc7de.wav,34.67,0.35,0.26,8.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-44_audio__833051c94ad97f865a795c2a51ffdd0d.wav,96.78,0.98,0.36,16.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-45_audio__d1bbf631660f76588b99289d699550fb.wav,38.5,0.39,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-46_audio__63eef10905a582407109159750311b83.wav,47.72,0.48,0.28,9.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-47_audio__ff2db28bc8be28bbd048eb676b10fe07.wav,110.99,1.12,0.27,7.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-48_audio__6aa8728038946054e7b6030771badd2e.wav,20.5,0.21,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-50_audio__847e150bd7ba3a8f5df45447b9e72aad.wav,39.61,0.4,0.32,12.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-52_audio__b64db1a46c28d5aadf46d31e9990f354.wav,46.02,0.47,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-53_audio__69a18daf51656bb87e3923b423098046.wav,99.03,1.0,0.45,26.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-54_audio__14466260131551a669cc7153ae5d692d.wav,35.53,0.36,0.24,1.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-55_audio__d28ebbfefe1d4b94d6f6b4d6853fde01.wav,141.13,1.43,0.24,4.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-57_audio__82d800124d501ce764ad5f47cf5295b4.wav,62.09,0.63,0.25,7.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-58_audio__70eda60a2e042078b581e9d46f909bae.wav,151.0,1.53,0.32,13.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-59_audio__c79fb66b6b9b73cf7702bbf1edbd77d8.wav,81.43,0.82,0.35,16.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-60_audio__b0b3ecb0b86e50a3b9bda0cd992f4055.wav,54.85,0.55,0.31,11.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-61_audio__b63c4337c1454c1c2d99ab66eb4c5c63.wav,84.96,0.86,0.27,8.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-63_audio__1795ade8d25748963438eda3ae826ee1.wav,126.15,1.28,0.36,17.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-64_audio__19fec9820cf9676ee468d93b8a1f44b9.wav,57.7,0.58,0.34,16.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-65_audio__bd5b8f80398244a13e3b662568592666.wav,73.77,0.75,0.27,8.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-67_audio__f2518868cfba1129536aedb480cc03ad.wav,81.27,0.82,0.34,15.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-68_audio__cef12119c40894e2b891623e734f3138.wav,186.08,1.88,0.42,23.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-69_audio__517b26ffa7a376d36b174e65741b3f17.wav,32.95,0.33,0.25,4.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-70_audio__c1e1d98b549887c490533d04cae014fa.wav,49.95,0.51,0.28,11.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-71_audio__31a31a01f54b3ec6e0c3f7a355f4f981.wav,107.81,1.09,0.38,19.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-74_audio__f98d85b85a1e90074d1a10805c2d5700.wav,66.69,0.67,0.24,3.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-75_audio__fcb4908dc94e8a2f43378b4114acfe1d.wav,15.56,0.16,0.24,1.0
sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-77_audio__aa07b08b9eaf7a19d240fa9df7ed2be1.wav,10.24,0.1,0.24,2.0
sub-N3L7A1I2B9_ses-01_task-motorplay_run-02_audio__be2ab4d48be79282346b4fa47b3e3b71.wav,98.75,1.0,0.23,2.0
sub-N3L7A1I2B9_ses-01_task-motorplay_run-05_audio__3ab1dcedccdac2269b190e4108cc9bf4.wav,24.17,0.24,0.24,2.0
sub-N3L7A1I2B9_ses-01_task-other_run-01_audio__9312445eb5952c9b24eb89c716c17450.wav,63.34,0.64,0.24,1.0
sub-N3L7A1I2B9_ses-01_task-other_run-02_audio__1e61bc74ce43db7c1a358147d5801a96.wav,55.22,0.56,0.23,3.0
sub-N3L7A1I2B9_ses-01_task-other_run-03_audio__5cc23ac20cb9c524f135bb747d057afe.wav,39.87,0.4,0.25,1.0
sub-N3L7A1I2B9_ses-01_task-other_run-05_audio__87157cdda3365e142076b479b01ad674.wav,140.78,1.42,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-other_run-07_audio__8c58bb9cd656847dc52e61cfb0852a1e.wav,137.46,1.39,0.23,1.0
sub-N3L7A1I2B9_ses-01_task-other_run-10_audio__53a7bd7d15e196a2fdc9ae6eebacda3d.wav,2.32,0.02,0.25,1.0
sub-N3L7A1I2B9_ses-01_task-other_run-11_audio__db9231d0e78021794649775e826d7c63.wav,2.74,0.03,,
sub-N3L7A1I2B9_ses-01_task-socialroutine_run-03_audio__8c908385a8bf06e16e977969e3398df7.wav,20.83,0.21,0.32,11.0
sub-N3L7A1I2B9_ses-01_task-socialroutine_run-05_audio__581575f4e8d3d594cd58763efb8b1558.wav,125.69,1.27,0.31,11.0
sub-N3L7A1I2B9_ses-01_task-socialroutine_run-08_audio__ee3c1e15fe6ba7bba398286a0cfe791e.wav,87.05,0.88,0.35,16.0
sub-N3L7A1I2B9_ses-01_task-toyplay_run-02_audio__adae9ad33224f10f66fc2eaef832e98c.wav,16.72,0.17,0.25,5.0
sub-N3L7A1I2B9_ses-01_task-toyplay_run-03_audio__854ce9bef0d84b23589d7d41ea5bc051.wav,141.55,1.43,0.0,0.0
sub-N3L7A1I2B9_ses-01_task-toyplay_run-05_audio__bae34265661a8407c096b6c0ae6b5bda.wav,20.27,0.21,0.26,4.0
sub-N3L7A1I2B9_ses-01_task-toyplay_run-06_audio__ce7b64e0bf17359ef8fc37f6dbcb8044.wav,41.38,0.42,0.24,2.0
sub-N3L7A1I2B9_ses-01_task-toyplay_run-07_audio__cc684a1f33606af16f90c8af3bef6521.wav,88.14,0.89,0.3,9.0
sub-N3L7A1I2B9_ses-01_task-toyplay_run-08_audio__39069cef2efa45c5fde0831c044e2afc.wav,26.52,0.27,,
sub-N3L7A1I2B9_ses-02_task-bookshare_run-01_audio__8d7e81acc2aaee9ad161f7b046f63b59.wav,236.97,2.4,1.02,46.0
sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-01_audio__7884ee50ff3af5bc86e73691c0aa5a26.wav,65.09,0.66,0.25,6.0
sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-02_audio__ba3283887cb5458a55cd401ed706d872.wav,130.67,1.32,0.0,0.0
sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-03_audio__7c6f3955601edd7e330afb79d2818506.wav,14.98,0.15,0.25,5.0
sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-04_audio__7eb5f979159e9e73c2da8de3280484e8.wav,24.87,0.25,0.25,1.0
sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-05_audio__328ec53dec82608e4ddf2ca7ba5e1af5.wav,17.28,0.17,0.0,0.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-01_audio__4d2c0a7a3a4046a9177c77d16a144a77.wav,5.78,0.06,0.24,2.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-02_audio__71a445a03250b32e17de3641c0d71ed4.wav,70.46,0.71,0.25,4.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-03_audio__be29bd0ac4a5374bd6fb3f1066d95da7.wav,145.73,1.47,0.49,30.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-04_audio__0e174b5fc185e9f84b9c64009f8db978.wav,105.0,1.06,0.32,13.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-06_audio__b29ba4dff4e57ee72eaf4a07a22097fa.wav,53.61,0.54,0.29,8.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-07_audio__e734a9f0c99254e6deb3af1dd78260d8.wav,41.56,0.42,0.3,9.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-09_audio__883d98fe28d2ce567584e26287284afd.wav,26.01,0.26,0.26,2.0
sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-10_audio__9086750e125331facf8b5ee9ccc8c82a.wav,67.5,0.68,0.28,9.0
sub-N3L7A1I2B9_ses-02_task-motorplay_run-01_audio__84b72a983d5566df57b96373138c3df9.wav,47.98,0.49,0.28,7.0
sub-N3L7A1I2B9_ses-02_task-motorplay_run-02_audio__ebd32c5e7421bbaf49e4d973770e1596.wav,32.62,0.33,0.24,5.0
sub-N3L7A1I2B9_ses-02_task-motorplay_run-03_audio__24b8c7bc0e68f41437a03c2c054714d1.wav,15.4,0.16,,
sub-N3L7A1I2B9_ses-02_task-motorplay_run-04_audio__8ba54271718ecdb904c669590a309674.wav,27.33,0.28,0.0,0.0
sub-N3L7A1I2B9_ses-02_task-motorplay_run-05_audio__919245b2f96778f8e7710c09c9e88fa2.wav,32.04,0.32,0.0,0.0
sub-N3L7A1I2B9_ses-02_task-motorplay_run-06_audio__c0eb5a2564d9a4a95c39282bb6b923fc.wav,65.37,0.66,0.0,0.0
sub-N3L7A1I2B9_ses-02_task-other_run-01_audio__23e3eb6319d95122729dfadb1bb44538.wav,53.48,0.54,0.26,3.0
sub-N3L7A1I2B9_ses-02_task-socialroutine_run-01_audio__bad2e365ec0fbf065b9e40c103d3b5bc.wav,61.89,0.63,0.31,11.0
sub-N3L7A1I2B9_ses-02_task-socialroutine_run-02_audio__3bb2593a678eed9f3c9dec97ef6d8a37.wav,25.22,0.26,0.28,7.0
sub-N3L7A1I2B9_ses-02_task-toyplay_run-02_audio__5a55131b2386156e1d095cd23112fea8.wav,57.58,0.58,0.25,2.0
sub-N3L7A1I2B9_ses-02_task-toyplay_run-03_audio__a04b2a605cfaa65d50478d03e81f0b3d.wav,78.17,0.79,0.32,13.0
sub-N3L7A1I2B9_ses-02_task-toyplay_run-04_audio__ba55c0e52d3e55cd203a0c64f6972607.wav,109.35,1.11,0.34,15.0
sub-N5I9D3R2M1_ses-01_task-dailyroutine_run-01_audio__a0fa8d1cc0f1bf5392a3200b36d8eacc.wav,72.19,0.73,0.26,7.0
sub-N5I9D3R2M1_ses-01_task-dailyroutine_run-02_audio__c5e0ef45ac33ce338be99da0c271ed7c.wav,78.41,0.79,0.3,9.0
sub-N5I9D3R2M1_ses-01_task-dailyroutine_run-03_audio__0dddba5d5895944efddab797934a0f9e.wav,32.53,0.33,0.23,3.0
sub-N5I9D3R2M1_ses-01_task-generalsocialcommunicationinteraction_run-01_audio__15120885ac881176b2f252bb21665541.wav,13.54,0.14,0.24,3.0
sub-N5I9D3R2M1_ses-01_task-generalsocialcommunicationinteraction_run-02_audio__ca9f1a0584d260d302f196a83398cd0d.wav,22.36,0.23,0.24,1.0
sub-N5I9D3R2M1_ses-01_task-generalsocialcommunicationinteraction_run-03_audio__29720ab9585ad142d4d60ee53afe7dd8.wav,28.4,0.29,0.25,1.0
sub-N5I9D3R2M1_ses-01_task-generalsocialcommunicationinteraction_run-04_audio__5c1e3c366b95f13331ec56cbcdf01044.wav,19.23,0.19,0.24,2.0
sub-N5I9D3R2M1_ses-01_task-generalsocialcommunicationinteraction_run-06_audio__c8e38764667f17e2df959f4974bc1428.wav,32.51,0.33,0.27,7.0
sub-N5I9D3R2M1_ses-01_task-generalsocialcommunicationinteraction_run-07_audio__a235378e42b381dbc0332f8aae381cc8.wav,11.75,0.12,0.25,3.0
sub-N5I9D3R2M1_ses-01_task-generalsocialcommunicationinteraction_run-08_audio__734be29e7044db1c583998ffeed68d44.wav,11.22,0.11,0.0,0.0
sub-N5I9D3R2M1_ses-01_task-motorplay_run-01_audio__bae3b7ff40f5dc75501758b1643af80c.wav,30.44,0.31,0.31,11.0
sub-N5I9D3R2M1_ses-01_task-other_run-01_audio__3b06ab3f9b0ce223404daedce76c905c.wav,6.57,0.07,0.24,2.0
sub-N5I9D3R2M1_ses-01_task-toyplay_run-01_audio__c70147df18c9ebc44ed7870a667f5eb0.wav,18.11,0.18,0.25,4.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-01_audio__5b0813cb72e45e7d2a01b81441c3a328.wav,2.86,0.03,0.0,0.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-02_audio__9fb8c4fb6320abd3d6ce4fe6dc6d2b36.wav,4.41,0.04,0.0,0.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-03_audio__7fec98b4833f14b2fd63315255e4c678.wav,4.64,0.05,0.24,1.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-04_audio__e66cb93580945f0208e796c8a2e70966.wav,7.27,0.07,0.25,2.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-05_audio__b444b1599d39a39fa76125f3c0664f2d.wav,93.62,0.95,0.36,17.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-07_audio__28522db1d5fda939da7570aab1276524.wav,17.35,0.18,0.24,2.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-08_audio__2c0a2d52b2ca4edd2dc886a34731b745.wav,6.5,0.07,0.23,2.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-09_audio__fe41b9e1dea8843dc2a6b8e8cc2da9f4.wav,7.08,0.07,0.0,0.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-10_audio__c01b3f1e96416e28b0520fc938531f97.wav,7.36,0.07,0.25,2.0
sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-11_audio__e0f489a35a83aa069b45273b90a21671.wav,32.86,0.33,0.25,5.0
sub-N5I9D3R2M1_ses-02_task-socialroutine_run-01_audio__cd89939372e13b5bba70a1afaaefea80.wav,13.51,0.14,0.25,3.0
sub-N5I9D3R2M1_ses-02_task-specialoccasion_run-01_audio__d423ea4829f65d35fbed387c733484f3.wav,10.66,0.11,0.22,2.0
sub-N5I9D3R2M1_ses-02_task-toyplay_run-01_audio__7720f668b250282539d27924df80299a.wav,90.49,0.92,0.34,15.0
sub-N6O9P4J0Q2_ses-01_task-motorplay_run-01_audio__e92b58f81db1e01a6a5d58d14857225a.wav,53.73,0.54,0.26,4.0
sub-N6O9P4J0Q2_ses-01_task-socialroutine_run-01_audio__80516c0bf4b9b09f1ecf5e89a96634df.wav,42.79,0.43,0.37,18.0
sub-N6O9P4J0Q2_ses-01_task-socialroutine_run-02_audio__e64caffb379ae1dcbe590d3703cbfc61.wav,64.76,0.65,0.37,17.0
sub-N6O9P4J0Q2_ses-01_task-socialroutine_run-03_audio__04d760fd66468e4ebfd643b5c850edde.wav,8.64,0.09,0.25,3.0
sub-N6O9P4J0Q2_ses-01_task-toyplay_run-01_audio__efb5d8fd08836ecdb67b67cc06f087ea.wav,96.01,0.97,0.38,18.0
sub-O2U2C6W2S9_ses-01_task-generalsocialcommunicationinteraction_run-02_audio__50bf5e49c653676e28c5ef059334d3ee.wav,40.73,0.41,0.31,11.0
sub-O2U2C6W2S9_ses-01_task-generalsocialcommunicationinteraction_run-03_audio__14f99278e831529a1312adca178c7a86.wav,10.59,0.11,0.0,0.0
sub-O2U2C6W2S9_ses-01_task-generalsocialcommunicationinteraction_run-04_audio__6bd4dfbb16ca4b8fc162295879aaca91.wav,30.46,0.31,0.22,2.0
sub-O2U2C6W2S9_ses-01_task-generalsocialcommunicationinteraction_run-05_audio__06eb9c20df3e1b6b9eedca9fbcd92aed.wav,30.86,0.31,0.25,3.0
sub-O2U2C6W2S9_ses-01_task-generalsocialcommunicationinteraction_run-06_audio__ee95dffe4fe156e7106090008ad2c1f2.wav,16.02,0.16,0.25,3.0
sub-O2U2C6W2S9_ses-01_task-motorplay_run-01_audio__aa5457ecc3743c08e6ce4ab19fb0f47a.wav,37.83,0.38,0.29,9.0
sub-O2U2C6W2S9_ses-01_task-motorplay_run-02_audio__493ddf66464a2c996defabd442634f85.wav,34.39,0.35,0.26,5.0
sub-O2U2C6W2S9_ses-01_task-socialroutine_run-01_audio__4546ee0535b03d27f5b7b5181b3e25e8.wav,22.38,0.23,0.27,5.0
sub-O2U2C6W2S9_ses-01_task-socialroutine_run-02_audio__75907d082629561ac8e75684280e9c28.wav,23.31,0.24,0.27,6.0
sub-O2U2C6W2S9_ses-02_task-generalsocialcommunicationinteraction_run-01_audio__79b6d572f78715e66225ed3e4b2f7bf3.wav,18.48,0.19,0.25,3.0
sub-O2U2C6W2S9_ses-02_task-generalsocialcommunicationinteraction_run-02_audio__6f37453b0a336f01eb7e5cab96b752c1.wav,12.98,0.13,0.24,3.0
sub-O2U2C6W2S9_ses-02_task-motorplay_run-01_audio__3777b7db0c3ac3c2128845f1e576a34e.wav,53.38,0.54,0.24,2.0
sub-O2U2C6W2S9_ses-02_task-other_run-01_audio__40534ed51be03d66dcf3b7f7b27cc779.wav,48.39,0.49,0.27,6.0
sub-O2U2C6W2S9_ses-02_task-specialoccasion_run-01_audio__dc2bde1ae88a19697f65411869bda7ca.wav,28.19,0.29,0.25,2.0
sub-O2U2C6W2S9_ses-02_task-specialoccasion_run-02_audio__ce62a5be8705ce98d4e6fcda06cd2484.wav,31.09,0.31,0.24,1.0
sub-O5Q7I1O6N2_ses-01_task-dailyroutine_run-02_audio__4b64be0ac59709ebd0cb8bc5c2589114.wav,31.23,0.32,0.25,5.0
sub-O5Q7I1O6N2_ses-01_task-generalsocialcommunicationinteraction_run-02_audio__02cea216b7b21de273f5bb25619762dc.wav,42.82,0.43,0.24,4.0
sub-O5Q7I1O6N2_ses-01_task-generalsocialcommunicationinteraction_run-03_audio__87eddf15fdac74ab5eec54545f1568d1.wav,8.43,0.09,0.0,0.0
sub-O5Q7I1O6N2_ses-01_task-generalsocialcommunicationinteraction_run-04_audio__f98ab400d85106fe66788b451deb10a6.wav,57.31,0.58,0.38,18.0
sub-O5Q7I1O6N2_ses-01_task-generalsocialcommunicationinteraction_run-05_audio__1db0319da2e908d71c31ebe191ef1bf9.wav,38.87,0.39,0.26,2.0
sub-O5Q7I1O6N2_ses-01_task-motorplay_run-01_audio__4d5eb846127431b83291de8b4fbe69f2.wav,10.08,0.1,0.26,3.0
sub-O5Q7I1O6N2_ses-01_task-other_run-01_audio__32d4a90a42cf36566ed95da6461bb735.wav,10.54,0.11,0.24,2.0
sub-O5Q7I1O6N2_ses-01_task-other_run-02_audio__23a96ee2a83c195c2968799fc2d7bfc2.wav,9.17,0.09,0.24,1.0
sub-O5Q7I1O6N2_ses-01_task-toyplay_run-01_audio__a4c443240f49d132490177898ee8daab.wav,38.94,0.39,0.27,6.0
sub-O5Q7I1O6N2_ses-01_task-toyplay_run-02_audio__d38f41753343793c92294bb761e1811a.wav,12.59,0.13,0.0,0.0
sub-O5Q7I1O6N2_ses-02_task-bookshare_run-01_audio__8a857be2b65a19c792050129bffd1dd3.wav,46.95,0.47,0.32,11.0
sub-O5Q7I1O6N2_ses-02_task-bookshare_run-02_audio__984454edd2fb4f03a06ab46d74fb836e.wav,37.99,0.38,0.28,8.0
sub-O5Q7I1O6N2_ses-02_task-dailyroutine_run-01_audio__a4041f2997ea18b8d01ade80696da00e.wav,78.88,0.8,0.33,14.0
sub-O5Q7I1O6N2_ses-02_task-generalsocialcommunicationinteraction_run-01_audio__a00b6133080192cb843bf24e2cd954ef.wav,19.85,0.2,0.26,6.0
sub-O5Q7I1O6N2_ses-02_task-motorplay_run-01_audio__3139f00e2824ded4caf611fada7d71f4.wav,27.61,0.28,0.26,4.0
sub-O5Q7I1O6N2_ses-02_task-socialroutine_run-01_audio__9d8e3ec773c54e9c43cf58512af7c5c3.wav,57.84,0.58,0.29,8.0
sub-O5Q7I1O6N2_ses-02_task-specialoccasion_run-01_audio__1f8f931e862a2d525753c0ddc4d9292b.wav,49.95,0.51,0.29,8.0
sub-O6F1J9U1J2_ses-01_task-dailyroutine_run-01_audio__da24381445c8281f46b37f078336b834.wav,20.71,0.21,0.23,1.0
sub-O6F1J9U1J2_ses-01_task-dailyroutine_run-02_audio__27940860089ba70c2402fdd4ce7f5b13.wav,28.05,0.28,0.26,5.0
sub-O6F1J9U1J2_ses-01_task-motorplay_run-01_audio__2d28f7a17bded1aee431533aec65bf3b.wav,14.04,0.14,,
sub-O6F1J9U1J2_ses-01_task-motorplay_run-02_audio__45f613ec9ab80644fc1d44799ec98741.wav,23.94,0.24,0.26,5.0
sub-O6F1J9U1J2_ses-01_task-motorplay_run-03_audio__ffa8c699ce13d6506a721e86b922b259.wav,14.1,0.14,0.23,1.0
sub-O6F1J9U1J2_ses-01_task-other_run-01_audio__9a2a93b6defb3c0f60c6c3eba5c3290b.wav,23.15,0.23,0.29,9.0
sub-O6F1J9U1J2_ses-01_task-socialroutine_run-01_audio__7f4eea7f1e87f9b8951662aff907735e.wav,19.82,0.2,0.24,1.0
sub-O6F1J9U1J2_ses-02_task-dailyroutine_run-01_audio__066f3056053b9905a344b35b3d0ef124.wav,19.31,0.2,0.26,4.0
sub-O6F1J9U1J2_ses-02_task-generalsocialcommunicationinteraction_run-01_audio__06ef2be700eb9665e15e5b499239dde2.wav,20.54,0.21,0.24,2.0
sub-O6F1J9U1J2_ses-02_task-generalsocialcommunicationinteraction_run-03_audio__79b5e93c08f4fcc69c29139496e5690c.wav,25.26,0.26,0.3,9.0
